"Tag_ID","Release_FK","Scan_date_time","Hex_tag_ID","Dec_tag_ID","Length","Notes","Release_date_time","Release_location","Capture_location","Capture_method","Species","Hatchery_status","Release_type","N_char"
32401,279,2024-04-01 11:46:00,"3D6.1533F88F69","982.091066240873",58,NA,2024-04-02 19:47:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
32402,279,2024-04-01 11:46:00,"3D6.15346A79B9","982.091073706425",62,NA,2024-04-02 19:47:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
32403,279,2024-04-01 11:47:00,"3D6.15346A793D","982.091073706301",53,NA,2024-04-02 19:47:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
32404,279,2024-04-01 11:47:00,"3D6.1533F88F82","982.091066240898",62,NA,2024-04-02 19:47:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
32405,279,2024-04-01 11:47:00,"3D6.15346A7920","982.091073706272",57,NA,2024-04-02 19:47:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
32406,279,2024-04-01 11:47:00,"3D6.15346A797D","982.091073706365",67,NA,2024-04-02 19:47:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
32407,279,2024-04-01 11:47:00,"3D6.1533F88F77","982.091066240887",54,NA,2024-04-02 19:47:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
32408,279,2024-04-01 11:47:00,"3D6.15346A7947","982.091073706311",50,NA,2024-04-02 19:47:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
32409,279,2024-04-01 11:48:00,"3D6.15346A72C9","982.091073704649",55,NA,2024-04-02 19:47:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
32410,279,2024-04-01 11:48:00,"3D6.15346A792F","982.091073706287",60,NA,2024-04-02 19:47:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
32411,279,2024-04-01 11:48:00,"3D6.15346A79D0","982.091073706448",66,NA,2024-04-02 19:47:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
32412,279,2024-04-01 11:48:00,"3D6.15346A7294","982.091073704596",58,NA,2024-04-02 19:47:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
32413,279,2024-04-01 11:48:00,"3D6.15346A7936","982.091073706294",65,NA,2024-04-02 19:47:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
32414,279,2024-04-01 11:48:00,"3D6.15346A72A0","982.091073704608",56,NA,2024-04-02 19:47:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
32415,279,2024-04-01 11:49:00,"3D6.15346A7916","982.091073706262",64,NA,2024-04-02 19:47:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
32416,279,2024-04-01 11:49:00,"3D6.15346A7974","982.091073706356",56,NA,2024-04-02 19:47:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
32417,279,2024-04-01 11:49:00,"3D6.15346A72C0","982.09107370464",57,NA,2024-04-02 19:47:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",15
32418,279,2024-04-01 11:49:00,"3D6.15346A791B","982.091073706267",62,NA,2024-04-02 19:47:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
32419,279,2024-04-01 11:49:00,"3D6.15346A79DA","982.091073706458",62,NA,2024-04-02 19:47:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
32420,279,2024-04-01 11:49:00,"3D6.15346A790D","982.091073706253",63,NA,2024-04-02 19:47:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
32421,279,2024-04-01 11:50:00,"3D6.15346A72E3","982.091073704675",57,NA,2024-04-02 19:47:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
32422,279,2024-04-01 11:50:00,"3D6.15346A7926","982.091073706278",61,NA,2024-04-02 19:47:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
32423,279,2024-04-01 11:50:00,"3D6.15346A72DD","982.091073704669",56,NA,2024-04-02 19:47:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
32424,279,2024-04-01 11:50:00,"3D6.15346A79B7","982.091073706423",64,NA,2024-04-02 19:47:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
32425,279,2024-04-01 11:51:00,"3D6.15346A72D1","982.091073704657",56,NA,2024-04-02 19:47:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
32426,279,2024-04-01 11:51:00,"3D6.15346A79C5","982.091073706437",64,NA,2024-04-02 19:47:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
32427,279,2024-04-01 11:51:00,"3D6.15346A72CC","982.091073704652",61,NA,2024-04-02 19:47:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
32428,279,2024-04-01 11:51:00,"3D6.15346A795E","982.091073706334",65,NA,2024-04-02 19:47:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
32429,279,2024-04-01 11:51:00,"3D6.15346A72DF","982.091073704671",63,NA,2024-04-02 19:47:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
32430,279,2024-04-01 11:52:00,"3D6.15346A7911","982.091073706257",54,NA,2024-04-02 19:47:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
32431,279,2024-04-01 11:52:00,"3D6.15346A791F","982.091073706271",59,NA,2024-04-02 19:47:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
32432,279,2024-04-01 11:52:00,"3D6.15346A79D9","982.091073706457",58,NA,2024-04-02 19:47:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
32433,279,2024-04-01 11:52:00,"3D6.15346A728A","982.091073704586",60,NA,2024-04-02 19:47:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
32434,279,2024-04-01 11:52:00,"3D6.15346A7938","982.091073706296",58,NA,2024-04-02 19:47:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
32435,279,2024-04-01 11:53:00,"3D6.15346A72B3","982.091073704627",61,NA,2024-04-02 19:47:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
32436,279,2024-04-01 11:53:00,"3D6.15346A792E","982.091073706286",64,NA,2024-04-02 19:47:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
32437,279,2024-04-01 11:53:00,"3D6.15346A79AF","982.091073706415",62,NA,2024-04-02 19:47:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
32438,279,2024-04-01 11:53:00,"3D6.15346A793E","982.091073706302",62,NA,2024-04-02 19:47:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
32439,279,2024-04-01 11:54:00,"3D6.15346A79B6","982.091073706422",62,NA,2024-04-02 19:47:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
32440,279,2024-04-01 11:54:00,"3D6.15346A7962","982.091073706338",63,NA,2024-04-02 19:47:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
32441,279,2024-04-01 11:55:00,"3D6.15346A795B","982.091073706331",52,NA,2024-04-02 19:47:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
32442,279,2024-04-01 11:55:00,"3D6.15346A7981","982.091073706369",62,NA,2024-04-02 19:47:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
32443,279,2024-04-01 11:55:00,"3D6.15346A7961","982.091073706337",60,NA,2024-04-02 19:47:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
32444,279,2024-04-01 11:55:00,"3D6.15346A79CD","982.091073706445",63,NA,2024-04-02 19:47:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
32445,279,2024-04-01 11:55:00,"3D6.15346A791D","982.091073706269",60,NA,2024-04-02 19:47:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
32446,279,2024-04-01 11:56:00,"3D6.15346A729A","982.091073704602",62,NA,2024-04-02 19:47:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
32447,279,2024-04-01 11:56:00,"3D6.15346A7927","982.091073706279",52,NA,2024-04-02 19:47:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
32448,279,2024-04-01 11:56:00,"3D6.15346A7987","982.091073706375",64,NA,2024-04-02 19:47:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
32449,279,2024-04-01 11:56:00,"3D6.15346A72F0","982.091073704688",63,NA,2024-04-02 19:47:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
32450,279,2024-04-01 11:57:00,"3D6.15346A7941","982.091073706305",62,NA,2024-04-02 19:47:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
32451,279,2024-04-01 11:57:00,"3D6.15346A7288","982.091073704584",61,NA,2024-04-02 19:47:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
32452,279,2024-04-01 11:57:00,"3D6.15346A7957","982.091073706327",62,NA,2024-04-02 19:47:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
32453,279,2024-04-01 11:57:00,"3D6.15346A728D","982.091073704589",61,NA,2024-04-02 19:47:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
32454,279,2024-04-01 11:58:00,"3D6.15346A79B5","982.091073706421",65,NA,2024-04-02 19:47:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
32455,279,2024-04-01 11:58:00,"3D6.15346A7948","982.091073706312",53,NA,2024-04-02 19:47:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
32456,279,2024-04-01 11:58:00,"3D6.15346A72AA","982.091073704618",56,NA,2024-04-02 19:47:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
32457,279,2024-04-01 11:58:00,"3D6.15346A72E9","982.091073704681",61,NA,2024-04-02 19:47:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
32458,279,2024-04-01 11:58:00,"3D6.15346A795D","982.091073706333",52,NA,2024-04-02 19:47:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
32459,279,2024-04-01 11:58:00,"3D6.15346A79D6","982.091073706454",58,NA,2024-04-02 19:47:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
32460,279,2024-04-01 11:59:00,"3D6.15346A72AD","982.091073704621",64,NA,2024-04-02 19:47:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
32461,279,2024-04-01 11:59:00,"3D6.15346A72F2","982.09107370469",65,NA,2024-04-02 19:47:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",15
32462,279,2024-04-01 11:59:00,"3D6.15346A7290","982.091073704592",59,NA,2024-04-02 19:47:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
32463,279,2024-04-01 12:00:00,"3D6.15346A72C2","982.091073704642",63,NA,2024-04-02 19:47:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
32464,279,2024-04-01 12:00:00,"3D6.15346A72CA","982.09107370465",65,NA,2024-04-02 19:47:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",15
32465,279,2024-04-01 12:01:00,"3D6.15346A72C7","982.091073704647",52,NA,2024-04-02 19:47:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
32466,279,2024-04-01 12:01:00,"3D6.15346A72B2","982.091073704626",57,NA,2024-04-02 19:47:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
32467,279,2024-04-01 12:02:00,"3D6.15346A72BF","982.091073704639",55,NA,2024-04-02 19:47:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
32468,279,2024-04-01 12:02:00,"3D6.15346A728C","982.091073704588",58,NA,2024-04-02 19:47:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
32469,279,2024-04-01 12:03:00,"3D6.15346A72A1","982.091073704609",67,NA,2024-04-02 19:47:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
32470,279,2024-04-01 12:03:00,"3D6.15346A72B7","982.091073704631",57,NA,2024-04-02 19:47:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
32471,279,2024-04-01 12:07:00,"3D6.15346A791A","982.091073706266",60,NA,2024-04-02 19:47:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
32472,279,2024-04-01 12:07:00,"3D6.15346A7979","982.091073706361",66,NA,2024-04-02 19:47:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
32473,279,2024-04-01 12:08:00,"3D6.15346A7915","982.091073706261",62,NA,2024-04-02 19:47:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
32474,279,2024-04-01 12:08:00,"3D6.15346A72C6","982.091073704646",61,NA,2024-04-02 19:47:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
32475,279,2024-04-01 12:08:00,"3D6.15346A7932","982.09107370629",65,NA,2024-04-02 19:47:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",15
32476,279,2024-04-01 12:08:00,"3D6.15346A7299","982.091073704601",68,NA,2024-04-02 19:47:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
32477,279,2024-04-01 12:08:00,"3D6.15346A7991","982.091073706385",57,NA,2024-04-02 19:47:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
32478,279,2024-04-01 12:09:00,"3D6.15346A72A5","982.091073704613",60,NA,2024-04-02 19:47:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
32479,279,2024-04-01 12:09:00,"3D6.15346A7931","982.091073706289",63,NA,2024-04-02 19:47:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
32480,279,2024-04-01 12:09:00,"3D6.15346A72DA","982.091073704666",62,NA,2024-04-02 19:47:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
32481,279,2024-04-01 12:09:00,"3D6.15346A7990","982.091073706384",63,NA,2024-04-02 19:47:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
32482,279,2024-04-01 12:10:00,"3D6.15346A72D3","982.091073704659",65,NA,2024-04-02 19:47:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
32483,279,2024-04-01 12:10:00,"3D6.15346A72BB","982.091073704635",66,NA,2024-04-02 19:47:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
32484,279,2024-04-01 12:10:00,"3D6.15346A79B8","982.091073706424",62,NA,2024-04-02 19:47:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
32485,279,2024-04-01 12:10:00,"3D6.15346A72D5","982.091073704661",61,NA,2024-04-02 19:47:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
32486,279,2024-04-01 12:10:00,"3D6.153468E4CF","982.091073602767",58,NA,2024-04-02 19:47:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
32487,279,2024-04-01 12:11:00,"3D6.15346A72C1","982.091073704641",68,NA,2024-04-02 19:47:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
32488,279,2024-04-01 12:11:00,"3D6.153468DCA9","982.091073600681",60,NA,2024-04-02 19:47:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
32489,279,2024-04-01 12:11:00,"3D6.15346A797A","982.091073706362",62,NA,2024-04-02 19:47:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
32490,279,2024-04-01 12:11:00,"3D6.15346A72CF","982.091073704655",63,NA,2024-04-02 19:47:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
32491,279,2024-04-01 12:11:00,"3D6.153468E751","982.091073603409",65,NA,2024-04-02 19:47:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
32492,279,2024-04-01 12:11:00,"3D6.15346A72E1","982.091073704673",58,NA,2024-04-02 19:47:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
32493,279,2024-04-01 12:12:00,"3D6.153468DCD2","982.091073600722",67,NA,2024-04-02 19:47:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
32494,279,2024-04-01 12:12:00,"3D6.15346A72C5","982.091073704645",57,NA,2024-04-02 19:47:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
32495,279,2024-04-01 12:12:00,"3D6.15346A7988","982.091073706376",61,NA,2024-04-02 19:47:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
32496,279,2024-04-01 12:12:00,"3D6.153468ECBE","982.091073604798",62,NA,2024-04-02 19:47:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
32497,279,2024-04-01 12:12:00,"3D6.15346A72BC","982.091073704636",65,NA,2024-04-02 19:47:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
32498,279,2024-04-01 12:13:00,"3D6.153468D641","982.091073599041",55,NA,2024-04-02 19:47:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
32499,279,2024-04-01 12:13:00,"3D6.15346A7289","982.091073704585",66,NA,2024-04-02 19:47:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
32500,279,2024-04-01 12:13:00,"3D6.15346A72E5","982.091073704677",60,NA,2024-04-02 19:47:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
32501,279,2024-04-01 12:13:00,"3D6.153468E849","982.091073603657",58,NA,2024-04-02 19:47:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
32502,279,2024-04-01 12:14:00,"3D6.15346A72B0","982.091073704624",55,NA,2024-04-02 19:47:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
32503,279,2024-04-01 12:14:00,"3D6.153468D732","982.091073599282",64,NA,2024-04-02 19:47:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
32504,279,2024-04-01 12:14:00,"3D6.153468D59E","982.091073598878",62,NA,2024-04-02 19:47:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
32505,279,2024-04-01 12:14:00,"3D6.15346A79CB","982.091073706443",66,NA,2024-04-02 19:47:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
32506,279,2024-04-01 12:14:00,"3D6.15346A731C","982.091073704732",64,NA,2024-04-02 19:47:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
32507,279,2024-04-01 12:15:00,"3D6.153468D721","982.091073599265",60,NA,2024-04-02 19:47:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
